# Star magnitudes in versions of Ptolemy's catalog.
# Version letters:
# t : Toomer
# p : Peters & Knobel
# m : Manitius
# b : Baily
# h : Halma
# z : Flamsteed's version of Ptolemy's catalog
------+----+------+---
......|PNO |PID   |MAG
------+----+------+---
tpmbhz  715 Cet  4 3
tpmbhz  716 Cet  5 4
tpmbhz  717 Cet  6 4
tpmbhz  718 Cet  7 4
tpmbhz  719 Cet  8 4
tpmbhz  720 Cet  9 4
tpmbhz  721 Cet 10 4
tpmbhz  722 Cet 11 3
tpmbhz  723 Cet 12 3
tpmbhz  724 Cet 13 4
tpmbhz  725 Cet 14 3
tpmbhz  726 Cet 15 3
tpm h   727 Cet 16 3
   b z             5
tpmbhz  728 Cet 17 5
tpmbhz  729 Cet 18 5
tpm     730 Cet 19 5-4
   bhz             5
tpm     731 Cet 20 5-4
   bhz             5
tpm     732 Cet 21 3-4
   bhz             3
tpmbhz  733 Cet 22 3
------+----+------+---
tpmbhz  734 Ori  1 neb
tpm     735 Ori  2 1-2
   bhz             1
t mbhz  736 Ori  3 2
 p                 2-1
tpm     737 Ori  4 4-5
   bhz             4
tpmbhz  738 Ori  5 4
tpmbhz  739 Ori  6 6
tpmbhz  740 Ori  7 4
tpmbhz  741 Ori  8 4
tpmbhz  742 Ori  9 6
tpmbhz  743 Ori 10 6
tpmbhz  744 Ori 11 5
tpmbhz  745 Ori 12 5
tpmbhz  746 Ori 13 4
tpmbhz  747 Ori 14 6
tpmbhz  748 Ori 15 6
tpmbhz  749 Ori 16 5
tpmbhz  750 Ori 17 4
tpmbhz  751 Ori 18 4
tpmbhz  752 Ori 19 4
tpmbhz  753 Ori 20 4
tpmbhz  754 Ori 21 4
tpmbhz  755 Ori 22 3
tpmbhz  756 Ori 23 3
tpmbhz  757 Ori 24 3
tpmb z  758 Ori 25 3
    h              2
tpmbhz  759 Ori 26 2
tpmbhz  760 Ori 27 2
tpmb z  761 Ori 28 2
    h              3
tpmbhz  762 Ori 29 3
tpmbhz  763 Ori 30 4
tpm     764 Ori 31 3-4
   bhz             3
tpmbhz  765 Ori 32 3
tpmbhz  766 Ori 33 4
tpmbhz  767 Ori 34 4
tpmbhz  768 Ori 35 1
tpm     769 Ori 36 4-3
   bhz             4
tpmbhz  770 Ori 37 4
tpm     771 Ori 38 3-2
   bhz             3
------+----+------+---
tpm     772 Eri  1 4-3
   bhz             4
tpmbhz  773 Eri  2 4
tpmbhz  774 Eri  3 4
tpmbhz  775 Eri  4 4
tpmbhz  776 Eri  5 4
tpmbhz  777 Eri  6 4
tpmbhz  778 Eri  7 5
tpmbhz  779 Eri  8 4
tpmbhz  780 Eri  9 4
tpmbhz  781 Eri 10 3
tpmbhz  782 Eri 11 4
tpmbhz  783 Eri 12 3
tpmbhz  784 Eri 13 3
tpmbhz  785 Eri 14 3
tpmbhz  786 Eri 15 4
tpmbhz  787 Eri 16 3
tpmbhz  788 Eri 17 4
tpmbhz  789 Eri 18 4
tpmbhz  790 Eri 19 4
tpmbhz  791 Eri 20 4
tpmbhz  792 Eri 21 4
tpmbhz  793 Eri 22 4
tpmbh   794 Eri 23 4
     z             5
tpmb z  795 Eri 24 5
    h              4
tpmbhz  796 Eri 25 4
tpmbhz  797 Eri 26 4
tpmbhz  798 Eri 27 4
tpmbhz  799 Eri 28 4
tpmbhz  800 Eri 29 4
tpmbhz  801 Eri 30 4
tpmbhz  802 Eri 31 4
tpmbhz  803 Eri 32 4
tpmbhz  804 Eri 33 4
tpmbhz  805 Eri 34 1
------+----+------+---
tpmbhz  806 Lep  1 5
tpmbhz  807 Lep  2 5
tpmbhz  808 Lep  3 5
tpmbhz  809 Lep  4 5
tpm     810 Lep  5 4-3
   bhz             4
tpm     811 Lep  6 4-3
   bhz             4
tpmbh   812 Lep  7 3
     z             2
tpmbh   813 Lep  8 3
     z             2
tpm     814 Lep  9 4-3
   bhz             4
tpm     815 Lep 10 4-3
   bhz             4
tpm     816 Lep 11 4-3
   bhz             4
tpm     817 Lep 12 4-3
   bhz             4
------+----+------+---
tpmbhz  818 CMa  1 1
tpmbhz  819 CMa  2 4
tpmbhz  820 CMa  3 5
tpmbhz  821 CMa  4 4
tpmbhz  822 CMa  5 4
tpmbhz  823 CMa  6 5
tpm     824 CMa  7 5
   bhz             6
tpmbhz  825 CMa  8 5
tpmbhz  826 CMa  9 3
tpmbhz  827 CMa 10 5
tpmbhz  828 CMa 11 5
tpmbhz  829 CMa 12 4
tpmbhz  830 CMa 13 5
tpm     831 CMa 14 3-4
   bhz             3
tpmbhz  832 CMa 15 3
tpmbhz  833 CMa 16 4
tpmbhz  834 CMa 17 3
tpm     835 CMa 18 3-4
   bhz             3
tpmbhz  836 CMa~ 1 4
tpmbhz  837 CMa~ 2 4
tpmbhz  838 CMa~ 3 4
tpmbhz  839 CMa~ 4 4
tpmbhz  840 CMa~ 5 4
tpmbhz  841 CMa~ 6 4
tpmbhz  842 CMa~ 7 4
tpmbhz  843 CMa~ 8 4
tpmbhz  844 CMa~ 9 2
tpmbhz  845 CMa~10 2
tpmbh   846 CMa~11 4
     z             3
------+----+------+---
tpmbhz  847 CMi  1 4
tpmbhz  848 CMi  2 1
------+----+------+---
tpmbhz  849 Nav  1 5
tpmbhz  850 Nav  2 3
tpmbhz  851 Nav  3 4
tpmbhz  852 Nav  4 4
tpmbhz  853 Nav  5 4
tpmbhz  854 Nav  6 3
tpmbhz  855 Nav  7 4
tpmbhz  856 Nav  8 4
tpmbhz  857 Nav  9 4
tpmbhz  858 Nav 10 4
tpmbhz  859 Nav 11 4
tpmbhz  860 Nav 12 3
tpmbhz  861 Nav 13 5
tpmbhz  862 Nav 14 5
tpmbhz  863 Nav 15 4
tpmbhz  864 Nav 16 4
tpmbhz  865 Nav 17 2
tpmbhz  866 Nav 18 5
tpmbhz  867 Nav 19 5
tpmbhz  868 Nav 20 5
tpmbhz  869 Nav 21 5
tpm     870 Nav 22 4-3
   bhz             4
tpm     871 Nav 23 4-3
   bhz             4
tpm     872 Nav 24 4-3
   bhz             4
tpm     873 Nav 25 4-3
   bhz             4
tpm     874 Nav 26 4-3
   bhz             4
tpmbhz  875 Nav 27 3
tpmbhz  876 Nav 28 3
tpmbhz  877 Nav 29 4
tpmbhz  878 Nav 30 4
tpmbhz  879 Nav 31 2
tpm     880 Nav 32 2-3
   bhz             2
tpmbh   881 Nav 33 4
     z             3
tpmbhz  882 Nav 34 6
tpmbhz  883 Nav 35 2
tpmbhz  884 Nav 36 2
tpm     885 Nav 37 3
   bhz             2
tpmbhz  886 Nav 38 3
tpmbhz  887 Nav 39 2
tpmbhz  888 Nav 40 3
tpmbhz  889 Nav 41 3
tpm     890 Nav 42 4-3
   bhz             4
tpm     891 Nav 43 3-2
   bhz             3
tpmbhz  892 Nav 44 1
tpm     893 Nav 45 3-2
   bhz             3
------+----+------+---
tpmbhz  894 Hya  1 4
tpmbhz  895 Hya  2 4
tpmbhz  896 Hya  3 4
tpmbhz  897 Hya  4 4
tpmbhz  898 Hya  5 4
tpmbhz  899 Hya  6 5
tpmbhz  900 Hya  7 4
tpmbhz  901 Hya  8 4
tpmbhz  902 Hya  9 4
tpmbhz  903 Hya 10 4
tpmbhz  904 Hya 11 6
tpmbhz  905 Hya 12 2
tpmbhz  906 Hya 13 4
tpmbhz  907 Hya 14 4
tpmbhz  908 Hya 15 4
tpmbhz  909 Hya 16 3
tpmbhz  910 Hya 17 4
tpmbhz  911 Hya 18 3
tpm     912 Hya 19 4-3
   bhz             4
tpmbhz  913 Hya 20 4
tpmbhz  914 Hya 21 4
tpmbhz  915 Hya 22 4
tpmbhz  916 Hya 23 3
tpm     917 Hya 24 4-3
   bhz             4
tpm     918 Hya 25 4-3
   bhz             4
tpmbhz  919 Hya~ 1 3
tpmbhz  920 Hya~ 2 3
------+----+------+---
tpmbhz  921 Crt  1 4
tpmbhz  922 Crt  2 4
tpmbhz  923 Crt  3 4
tpm     924 Crt  4 4-3
   bhz             4
tpmbhz  925 Crt  5 4
tpm     926 Crt  6 4-5
   bhz             4
tpmbhz  927 Crt  7 4
------+----+------+---
tpmbhz  928 Crv  1 3
tpmbhz  929 Crv  2 3
tpmbhz  930 Crv  3 5
tpmbhz  931 Crv  4 3
tpmbhz  932 Crv  5 3
tpmbhz  933 Crv  6 4
tpmbhz  934 Crv  7 3
------+----+------+---
tpm     935 Cen  1 5-4
   bhz             5
tpm     936 Cen  2 5-4
   bhz             5
tpm     937 Cen  3 4-3
   bhz             4
tpm     938 Cen  4 5-4
   bhz             5
tpmbhz  939 Cen  5 3
tpmbhz  940 Cen  6 3
tpmbhz  941 Cen  7 4
tpmbhz  942 Cen  8 4
tpmbhz  943 Cen  9 4
tpmbhz  944 Cen 10 4
tpmbhz  945 Cen 11 4
tpm     946 Cen 12 4-3
   bhz             4
tpm     947 Cen 13 4-3
   bhz             4
tpm     948 Cen 14 4-3
   bhz             4
tpm     949 Cen 15 4-3
   bhz             4
tpmbhz  950 Cen 16 3
tpmbhz  951 Cen 17 4
tpm     952 Cen 18 3-2
   bhz             3
tpmbhz  953 Cen 19 5
tpmbhz  954 Cen 20 5
tpmbhz  955 Cen 21 5
tpmbhz  956 Cen 22 5
tpmbhz  957 Cen 23 3
tpmbhz  958 Cen 24 4
tpmbhz  959 Cen 25 5
tpmbhz  960 Cen 26 3
tpmbhz  961 Cen 27 4
tpmbh   962 Cen 28 4
     z             3
tpmbhz  963 Cen 29 2
tpmb    964 Cen 30 3
    hz            
tpmbhz  965 Cen 31 2
tpmbhz  966 Cen 32 2
tpm     967 Cen 33 4
   bhz             2
tpm     968 Cen 34 2
   bh              4
     z             3
tpmbhz  969 Cen 35 1
tpmbhz  970 Cen 36 2
tpmbhz  971 Cen 37 4
------+----+------+---
tpmbhz  972 Lup  1 3
tpmbhz  973 Lup  2 3
tpmbhz  974 Lup  3 4
tpmbhz  975 Lup  4 4
tpmbhz  976 Lup  5 4
tpmbhz  977 Lup  6 5
tpmbhz  978 Lup  7 5
tpmbhz  979 Lup  8 5
tpmbhz  980 Lup  9 5
tpmbhz  981 Lup 10 5
tpmbhz  982 Lup 11 5
tpmbhz  983 Lup 12 4
tpm     984 Lup 13 4-3
   bhz             4
tpmbhz  985 Lup 14 4
tpm     986 Lup 15 4-3
   bhz             4
tpmbhz  987 Lup 16 4
tpmbhz  988 Lup 17 4
tpm     989 Lup 18 4-3
   bhz             4
tpm     990 Lup 19 4-3
   bhz             4
------+----+------+---
tpmbhz  991 Ara  1 5
tpmbhz  992 Ara  2 4
tpm     993 Ara  3 4-3
   bhz             4
tpmbhz  994 Ara  4 5
tpm     995 Ara  5 4-3
   bhz             4
tpmbhz  996 Ara  6 4
tpmbhz  997 Ara  7 4
------+----+------+---
tpmbhz  998 CrA  1 4
tpmbhz  999 CrA  2 5
tpmbhz 1000 CrA  3 5
tpmbhz 1001 CrA  4 4
tpmbhz 1002 CrA  5 5
tpmbhz 1003 CrA  6 4
tpmbhz 1004 CrA  7 4
tpmbhz 1005 CrA  8 4
tpmbhz 1006 CrA  9 6
tpmbhz 1007 CrA 10 6
tpmbhz 1008 CrA 11 5
tpmbhz 1009 CrA 12 5
tpmbhz 1010 CrA 13 5
------+----+------+---
tpmbhz 1011 PsA  1 1
tpmbhz 1012 PsA  2 4
tpmbhz 1013 PsA  3 4
tpmbhz 1014 PsA  4 4
tpm    1015 PsA  5 4-3
   bhz             4
tpmbhz 1016 PsA  6 5
tpmbhz 1017 PsA  7 5
tpmbhz 1018 PsA  8 4
tpmbhz 1019 PsA  9 4
tpmbhz 1020 PsA 10 4
tpmbhz 1021 PsA 11 4
tpmbhz 1022 PsA 12 4
tpm    1023 PsA~ 1 3-4
   bhz             3
tpm    1024 PsA~ 2 3-4
   bhz             3
tpm    1025 PsA~ 3 3-4
   bhz             3
tpmbhz 1026 PsA~ 4 5
tpmbhz 1027 PsA~ 5 4
tpm h  1028 PsA~ 6 4
   b z             3
------+----+------+---
